G	ifd_prop	time_to_IFD	sd_intake	
3030	0.99583	10.0003	0.000189334	
3040	0.997	10.0005	0.000134132	
3050	0.99676	9.91023	0.000138266	
3060	0.99601	10.0005	0.000174351	
3070	0.99717	10.0003	0.000154146	
3080	0.99747	10.0004	0.000138325	
3090	0.9973	9.86028	0.000136341	
3100	0.99677	10.0004	0.000158976	
3110	0.99674	10.0003	0.000163061	
3120	0.99713	10.0002	0.000137334	
3130	0.99517	10.0003	0.000201144	
3140	0.99524	10.0004	0.000165371	
3150	0.99699	10.0005	0.000161257	
3160	0.99591	10.0004	0.0002038	
3170	0.99575	10.0003	0.000199864	
3180	0.99557	10.0002	0.00017188	
3190	0.99503	10.0005	0.000207997	
3200	0.99514	10.0002	0.000186232	
3210	0.99586	10.0007	0.000190995	
3220	0.99658	10.0004	0.000193032	
3230	0.99546	10.0003	0.000182023	
3240	0.99452	10.0003	0.000191283	
3250	0.99395	10.0002	0.00021625	
3260	0.99515	10.0004	0.000217353	
3270	0.99447	10.0005	0.00025439	
3280	0.99483	10.0004	0.000221018	
3290	0.99396	10.0006	0.00020648	
3300	0.994	10.0003	0.000221287	
3310	0.99329	10.0002	0.000224669	
3320	0.9938	10.0004	0.000237928	
3330	0.99296	10.0004	0.000205859	
3340	0.99288	10.0006	0.000259389	
3350	0.99433	10.0001	0.000206048	
3360	0.99344	10.0005	0.000212937	
3370	0.99272	10.0002	0.000250474	
3380	0.99257	10.0006	0.000239057	
3390	0.99309	10.0004	0.000219953	
3400	0.99339	10.0004	0.000202518	
3410	0.99477	9.96048	0.000181554	
3420	0.99306	10.0004	0.000229676	
3430	0.99398	10.0003	0.000202669	
3440	0.99209	10.0005	0.00025862	
3450	0.99229	10.0004	0.000211453	
3460	0.99565	10.0006	0.000177663	
3470	0.99382	10.0006	0.000207123	
3480	0.99229	10.0004	0.000250938	
3490	0.99292	10.0003	0.000247715	
3500	0.99165	10.0004	0.000258518	
3510	0.99359	10.0005	0.000222727	
3520	0.99441	10.0004	0.00023729	
3530	0.99342	10.0004	0.000234136	
3540	0.9928	10.0005	0.000201844	
3550	0.9906	10.0006	0.00021227	
3560	0.99336	10.0004	0.000212772	
3570	0.99272	10.0004	0.000211189	
3580	0.99284	10.0004	0.000251966	
3590	0.99426	10.0004	0.000215704	
3600	0.9919	10.0003	0.000260088	
3610	0.9932	10.0003	0.000228339	
3620	0.99321	10.0003	0.000229429	
3630	0.99216	10.0002	0.000238157	
3640	0.99271	10.0005	0.000228182	
3650	0.99009	10.0004	0.000278624	
3660	0.99095	10.0004	0.000273365	
3670	0.99381	10.0003	0.00025788	
3680	0.99262	10.0003	0.000225811	
3690	0.98907	10.0004	0.000307674	
3700	0.99286	10.0003	0.000283527	
3710	0.99128	10.0004	0.000246979	
3720	0.99127	10.0005	0.000232458	
3730	0.9906	10.0003	0.00024439	
3740	0.99152	10.0003	0.000232025	
3750	0.99326	10.0007	0.000231957	
3760	0.98904	10.0005	0.000334303	
3770	0.99122	10.0003	0.000284708	
3780	0.99278	10.0004	0.000254349	
3790	0.99119	10.0004	0.000263177	
3800	0.98794	10.0006	0.000279528	
3810	0.98658	10.0005	0.00030604	
3820	0.98873	10.0005	0.000292258	
3830	0.98794	10.0005	0.00029309	
3840	0.98608	10.0002	0.000321287	
3850	0.9885	10.0005	0.000335354	
3860	0.98867	10.0006	0.000288663	
3870	0.98737	10.0004	0.000303425	
3880	0.98791	10.0005	0.000316013	
3890	0.98582	10.0004	0.000343923	
3900	0.989	10.0004	0.00026912	
3910	0.98656	10.0004	0.000346761	
3920	0.98666	10.0004	0.000341403	
3930	0.98394	10.0003	0.000362873	
3940	0.98918	10.0004	0.000314467	
3950	0.98631	10.0003	0.000310136	
3960	0.98262	10.0003	0.000400921	
3970	0.98706	10.0003	0.000304707	
3980	0.98705	10.0005	0.000357175	
3990	0.98646	10.0004	0.00033999	
4000	0.98963	10.0002	0.000267944	
4010	0.98768	10.0004	0.000315014	
4020	0.9875	10.0006	0.000345327	
4030	0.9855	10.0006	0.000333963	
4040	0.98589	10.0004	0.000326003	
4050	0.98761	10.0005	0.000261413	
4060	0.98243	10.0006	0.000315891	
4070	0.98468	10.0006	0.000409471	
4080	0.98397	10.0009	0.000347017	
4090	0.98204	10.0004	0.000357229	
4100	0.98581	10.0004	0.00030673	
4110	0.98289	10.0004	0.000382837	
4120	0.98463	10.0004	0.000333594	
4130	0.98298	10.0005	0.000392154	
4140	0.98644	10.0006	0.000291016	
4150	0.98212	10.0004	0.000354596	
4160	0.98689	10.0005	0.000318984	
4170	0.98574	10.0004	0.000368338	
4180	0.98037	10.0005	0.000394829	
4190	0.98585	10.0003	0.000364115	
4200	0.98331	10.0007	0.000380251	
4210	0.98194	10.0005	0.000386698	
4220	0.98124	10.0003	0.000400266	
4230	0.98579	10.0002	0.000349107	
4240	0.98491	10.0003	0.000373622	
4250	0.98417	10.0006	0.000374748	
4260	0.98049	10.0004	0.000397365	
4270	0.98088	10.0003	0.000375422	
4280	0.98297	10.0006	0.000364365	
4290	0.98594	10.0005	0.000367506	
4300	0.98429	10.0004	0.000361025	
4310	0.98588	10.0003	0.000318984	
4320	0.9802	10.0003	0.00039299	
4330	0.98736	10.0003	0.000316983	
4340	0.98263	10.0003	0.000339694	
4350	0.98398	10.0003	0.000357491	
4360	0.98372	10.0006	0.000400321	
4370	0.97996	10.0004	0.00038724	
4380	0.98043	10.0005	0.000421462	
4390	0.98034	10.0005	0.000392155	
4400	0.97577	10.0004	0.000460427	
4410	0.97605	10.0004	0.000440569	
4420	0.97879	10.0003	0.000408438	
4430	0.98093	10.0005	0.000423183	
4440	0.98026	10.0003	0.0003644	
4450	0.98241	10.0004	0.000346409	
4460	0.97978	10.0004	0.000397857	
4470	0.98006	10.0004	0.000369187	
4480	0.98087	10.0003	0.000420591	
4490	0.97966	10.0004	0.000386143	
4500	0.98348	10.0003	0.000384098	
4510	0.98277	10.0003	0.00036724	
4520	0.98582	10.0003	0.000362262	
4530	0.97954	10.0006	0.000393712	
4540	0.9775	10.0004	0.000390328	
4550	0.9822	10.0005	0.000372428	
4560	0.98483	10.0005	0.000361375	
4570	0.98492	10.0002	0.000381435	
4580	0.98307	10.0004	0.000343077	
4590	0.98115	10.0003	0.000377087	
