G	ifd_prop	time_to_IFD	sd_intake	
2780	0.99948	9.85077	0.000191153	
2790	0.9993	9.71056	0.000199079	
2800	0.9997	9.32097	0.000153664	
2810	0.9993	9.64043	0.00018446	
2820	0.99924	9.40036	0.00023411	
2830	0.99938	9.71069	0.000187981	
2840	0.99904	10.0006	0.0002054	
2850	0.99912	9.97054	0.000223911	
2860	0.9995	9.80072	0.00015994	
2870	0.99936	9.84054	0.000189996	
2880	0.99948	9.42038	0.000216652	
2890	0.9992	9.4904	0.000192565	
2900	0.99962	9.62052	0.000203228	
2910	0.99928	9.84088	0.000212885	
2920	0.99866	10.0005	0.000232375	
2930	0.9998	8.75076	0.000153325	
2940	0.99952	9.84075	0.000172266	
2950	0.99952	9.34042	0.000175847	
2960	0.99956	9.87083	0.000202241	
2970	0.99926	9.92055	0.000191431	
2980	0.99896	9.97052	0.000219959	
2990	0.99912	9.53063	0.000190403	
3000	0.99922	9.63047	0.000203525	
3010	0.99918	9.77044	0.000187524	
3020	0.99948	9.84043	0.000190857	
3030	0.99948	9.72053	0.000178205	
3040	0.99948	9.67057	0.000208375	
3050	0.99914	9.54074	0.000217457	
3060	0.9987	10.0006	0.000268454	
3070	0.9994	9.71041	0.000172873	
3080	0.99934	9.56054	0.000210241	
3090	0.99932	9.59064	0.000198738	
3100	0.99898	9.97035	0.000246774	
3110	0.9992	9.81036	0.000196262	
3120	0.99932	9.55062	0.000189563	
3130	0.99908	10.0006	0.000227281	
3140	0.99966	9.24042	0.000178972	
3150	0.9992	9.71076	0.000207862	
3160	0.99904	9.8407	0.000213403	
3170	0.99916	9.8105	0.000160395	
3180	0.99844	10.0007	0.0002282	
3190	0.9993	9.49061	0.00020503	
3200	0.99932	9.3707	0.000190004	
3210	0.999	9.99086	0.000205395	
3220	0.99844	10.0005	0.000258012	
3230	0.99944	9.3405	0.000174107	
3240	0.99876	9.64076	0.000215717	
3250	0.99916	9.91073	0.000201967	
3260	0.99912	9.70052	0.000221654	
3270	0.99918	9.9506	0.000192344	
3280	0.99894	9.77043	0.000207701	
3290	0.99846	10.0007	0.000264519	
3300	0.99856	9.59085	0.000238414	
3310	0.99858	9.84043	0.000232016	
3320	0.99918	9.50088	0.000197998	
3330	0.9992	9.80069	0.000175799	
