G	ifd_prop	time_to_IFD	sd_intake	
4790	0.90107	10.0008	0.000903453	
4800	0.90031	10.0007	0.000851853	
4810	0.89471	10.0006	0.000975577	
4820	0.90257	10.0006	0.000922763	
4830	0.89253	10.0007	0.000948537	
4840	0.91113	10.0006	0.000818714	
4850	0.89923	10.0007	0.00084847	
4860	0.89713	10.0006	0.000893689	
4870	0.89387	10.0008	0.000946256	
4880	0.89426	10.0005	0.000955289	
4890	0.90526	10.0005	0.000903723	
4900	0.8939	10.001	0.000908899	
4910	0.88297	10.0005	0.000966134	
4920	0.89375	10.0006	0.000971766	
4930	0.89688	10.0009	0.000952826	
4940	0.90222	10.0004	0.000921484	
4950	0.90734	10.0009	0.000930493	
4960	0.89475	10.0007	0.000917595	
4970	0.89038	10.0007	0.00098197	
4980	0.89483	10.0005	0.000973883	
4990	0.8904	10.0005	0.000943818	
5000	0.9084	10.0008	0.000883684	
5010	0.90015	10.0008	0.000908978	
5020	0.8984	10.0005	0.000913047	
5030	0.89765	10.0011	0.000919581	
5040	0.88649	10.001	0.000952788	
5050	0.89214	10.0005	0.000953272	
5060	0.88888	10.0006	0.000945822	
5070	0.89332	10.0007	0.00096858	
5080	0.89045	10.0009	0.000983545	
5090	0.9051	10.0005	0.000913973	
5100	0.90284	10.0005	0.000863912	
5110	0.89063	10.0009	0.000898253	
5120	0.90328	10.0005	0.000964376	
5130	0.88861	10.0005	0.000910728	
5140	0.91045	10.0006	0.000916033	
5150	0.8939	10.0008	0.000944704	
5160	0.89908	10.0005	0.000944772	
5170	0.8933	10.0008	0.000931198	
5180	0.90118	10.0003	0.000962761	
5190	0.90568	10.0009	0.000926635	
5200	0.90386	10.0008	0.000875012	
5210	0.91513	10.0006	0.00087257	
5220	0.90629	10.0007	0.000934754	
5230	0.91245	10.0003	0.000878418	
5240	0.91188	10.0006	0.000904465	
5250	0.90414	10.0006	0.000907125	
5260	0.91398	10.0007	0.000836375	
5270	0.91072	10.0003	0.000869312	
5280	0.90871	10.0005	0.00087551	
5290	0.90685	10.0009	0.000856432	
5300	0.90637	10.0006	0.000907256	
5310	0.9005	10.0005	0.000916333	
5320	0.918	10.0004	0.0008002	
5330	0.9085	10.0006	0.000887771	
5340	0.90013	10.0007	0.000936701	
5350	0.90569	10.0004	0.000886637	
5360	0.90877	10.0006	0.000892181	
5370	0.91139	10.0005	0.000866486	
5380	0.91689	10.0007	0.000812136	
5390	0.89461	10.0004	0.000892396	
5400	0.90879	10.0005	0.00085455	
5410	0.89804	10.001	0.00095597	
5420	0.90907	10.0011	0.000939306	
5430	0.8956	10.0006	0.000963238	
5440	0.90484	10.0005	0.000884154	
5450	0.89726	10.0004	0.000953906	
5460	0.91015	10.0005	0.000947765	
5470	0.90817	10.0007	0.000865917	
5480	0.90731	10.0005	0.000886865	
5490	0.89662	10.0008	0.000920744	
5500	0.89315	10.0005	0.000915082	
5510	0.88672	10.0007	0.000945239	
5520	0.88603	10.0006	0.00105107	
5530	0.8892	10.0007	0.000995515	
5540	0.88534	10.0007	0.000965869	
5550	0.8936	10.0006	0.000986016	
5560	0.89712	10.0006	0.000978822	
5570	0.8806	10.0003	0.00099059	
5580	0.88226	10.0006	0.000933787	
5590	0.8966	10.0005	0.00097339	
5600	0.8965	10.0008	0.000950598	
5610	0.90757	10.0008	0.000878519	
5620	0.90768	10.001	0.000938608	
5630	0.92283	10.0006	0.000799783	
5640	0.9138	10.0008	0.000850498	
5650	0.89532	10.0004	0.000944341	
5660	0.89942	10.001	0.000942993	
5670	0.90264	10.0008	0.000921523	
5680	0.89442	10.0008	0.000935381	
5690	0.90828	10.0005	0.000871508	
5700	0.91634	10.0006	0.000912459	
5710	0.90552	10.0005	0.000903168	
5720	0.89837	10.0007	0.000923812	
5730	0.90151	10.0011	0.000951871	
5740	0.89356	10.0009	0.000955837	
5750	0.8974	10.0002	0.000930507	
5760	0.90108	10.0006	0.000938412	
5770	0.89908	10.0011	0.000938406	
5780	0.90639	10.0009	0.000888396	
5790	0.90993	10.0004	0.000832293	
5800	0.89975	10.0008	0.000900187	
5810	0.89194	10.0008	0.000877334	
5820	0.91687	10.0008	0.000837049	
5830	0.91111	10.0005	0.00087865	
5840	0.91265	10.0009	0.000882808	
5850	0.90293	10.0004	0.00088112	
5860	0.89081	10.0007	0.000955906	
5870	0.90285	10.0007	0.000905065	
5880	0.89249	10.0003	0.000958103	
5890	0.88305	10.0005	0.000997135	
5900	0.88579	10.0009	0.000979616	
5910	0.8907	10.0008	0.00100659	
5920	0.89178	10.0006	0.000945308	
5930	0.90585	10.0008	0.00089722	
5940	0.88464	10.0008	0.000994539	
5950	0.90449	10.0006	0.000935395	
5960	0.91088	10.0006	0.000892592	
5970	0.89347	10.0003	0.0009005	
5980	0.90273	10.0002	0.000878557	
5990	0.9076	10.0008	0.000862063	
6000	0.89895	10.0007	0.000902367	
6010	0.90026	10.0008	0.000949274	
6020	0.90773	10.0007	0.000918065	
6030	0.89877	10.0008	0.000880437	
6040	0.89828	10.0008	0.000971999	
6050	0.9013	10.0004	0.000903504	
6060	0.89415	10.0006	0.000952244	
6070	0.90481	10.0009	0.000857322	
6080	0.90084	10.0005	0.000928697	
6090	0.89275	10.0006	0.00100672	
6100	0.89923	10.0007	0.000899102	
6110	0.8935	10.001	0.000886526	
6120	0.90292	10.0006	0.000889717	
6130	0.90096	10.0007	0.000900806	
6140	0.91392	10.0009	0.000841239	
6150	0.90499	10.0005	0.000870782	
6160	0.91659	10.0009	0.000811758	
6170	0.90735	10.0004	0.000784991	
6180	0.89407	10.0006	0.00100342	
6190	0.90299	10.0006	0.000881561	
6200	0.90451	10.0006	0.000955101	
6210	0.89328	10.0011	0.000981919	
6220	0.90605	10.0007	0.000936093	
6230	0.90364	10.0011	0.000825599	
6240	0.90398	10.0006	0.00090531	
6250	0.89652	10.0007	0.000899872	
6260	0.89558	10.0008	0.000951438	
6270	0.90302	10.001	0.000916681	
6280	0.89272	10.0006	0.000969668	
6290	0.88331	10.0008	0.00093904	
6300	0.88816	10.0007	0.000983396	
6310	0.90635	10.0005	0.000953536	
6320	0.90723	10.0004	0.000944426	
6330	0.89659	10.0008	0.000877554	
6340	0.89977	10.0005	0.000888608	
6350	0.90849	10.0004	0.000920126	
6360	0.89106	10.0007	0.000935747	
6370	0.90118	10.0008	0.000906176	
6380	0.897	10.0009	0.000939524	
6390	0.90326	10.0007	0.000930776	
6400	0.90675	10.001	0.000920847	
6410	0.89408	10.001	0.000975489	
6420	0.89465	10.0003	0.000938425	
6430	0.89804	10.0009	0.000938858	
6440	0.90758	10.0009	0.000904133	
6450	0.90776	10.0008	0.000855184	
6460	0.90313	10.001	0.00091709	
6470	0.90649	10.0005	0.000918271	
6480	0.90531	10.0006	0.000865741	
6490	0.90967	10.0005	0.000891523	
6500	0.88576	10.0006	0.000961921	
6510	0.89577	10.0005	0.000963713	
6520	0.89371	10.0008	0.000966729	
6530	0.88276	10.0006	0.000952654	
6540	0.89078	10.0006	0.00098846	
6550	0.90023	10.0006	0.00095489	
6560	0.89254	10.0007	0.000946722	
6570	0.89512	10.0006	0.000941103	
6580	0.89705	10.0005	0.000963662	
6590	0.88212	10.001	0.00100857	
6600	0.89543	10.0005	0.000921096	
6610	0.88887	10.0006	0.000967176	
6620	0.88733	10.0006	0.000970717	
6630	0.89392	10.001	0.000903629	
6640	0.89584	10.0006	0.000914621	
6650	0.90103	10.0005	0.000956489	
6660	0.89895	10.0007	0.000966151	
6670	0.8867	10.0008	0.00101562	
6680	0.9042	10.0005	0.000947977	
6690	0.89752	10.0004	0.000967191	
6700	0.8874	10.0008	0.000976221	
6710	0.90343	10.0007	0.000879366	
6720	0.89412	10.0006	0.00091721	
6730	0.89961	10.001	0.000906833	
6740	0.90334	10.0005	0.000874088	
6750	0.89671	10.0005	0.00091238	
6760	0.90087	10.0007	0.000954679	
6770	0.88031	10.0007	0.0010264	
6780	0.89278	10.0008	0.000899132	
6790	0.89532	10.0008	0.000922655	
6800	0.91001	10.0009	0.0008748	
6810	0.90027	10.0007	0.00096414	
6820	0.89332	10.0006	0.000980291	
6830	0.89194	10.0004	0.000907077	
6840	0.90117	10.0005	0.000947409	
6850	0.90009	10.0006	0.00093858	
6860	0.89869	10.0006	0.000909983	
6870	0.88205	10.0009	0.0010366	
