G	ifd_prop	time_to_IFD	sd_intake	
2630	0.99958	8.9303	0.000174437	
2640	0.9997	8.78042	0.000164504	
2650	0.99958	9.89055	0.000163768	
2660	0.99916	9.69035	0.000222292	
2670	0.9996	9.73035	0.000183742	
2680	0.99942	9.74048	0.000199942	
2690	0.99974	9.71064	0.00017871	
2700	0.9995	9.46065	0.000198485	
2710	0.99958	9.7705	0.00020072	
2720	0.99946	9.45076	0.000185888	
2730	0.9999	9.19043	0.000142992	
2740	0.99974	9.23043	0.00016805	
2750	0.99968	9.21036	0.000177582	
2760	0.99944	9.54063	0.000162646	
2770	0.9996	9.60043	0.000156729	
2780	0.9993	9.07046	0.000179969	
2790	0.99952	9.49038	0.000155283	
2800	0.99946	9.6906	0.000166426	
2810	0.99942	9.67031	0.000210461	
2820	0.99942	9.57018	0.000190925	
2830	0.99964	9.39038	0.000186678	
2840	0.99984	8.74033	0.000158754	
2850	0.99948	9.86046	0.000192884	
2860	0.99964	9.31065	0.000172897	
2870	0.9998	8.70053	0.000164559	
2880	0.99938	9.56049	0.000182703	
2890	0.9996	9.4507	0.000166837	
2900	0.99944	9.53084	0.000177048	
2910	0.99928	9.80065	0.000206057	
2920	0.9992	9.68073	0.000219352	
2930	0.99944	10.0006	0.000188978	
2940	0.99964	9.34056	0.000169207	
2950	0.99962	9.34057	0.000190927	
2960	0.99934	9.28039	0.000183952	
2970	0.99952	9.65066	0.000200129	
2980	0.99964	9.40051	0.000175162	
2990	0.99938	9.69039	0.000191605	
3000	0.99988	9.19069	0.000165235	
3010	0.99946	9.88024	0.000184344	
3020	0.9991	9.89034	0.000222358	
3030	0.99948	9.86042	0.000192233	
3040	0.99976	9.20061	0.000163512	
3050	0.99944	9.35069	0.000217362	
3060	0.99964	9.58041	0.000181367	
3070	0.99952	9.47038	0.000163095	
3080	0.99936	9.5706	0.000187773	
3090	0.99976	9.8406	0.000181245	
3100	0.99944	9.80029	0.000202486	
3110	0.99936	9.66057	0.000168928	
3120	0.99958	9.44033	0.000188431	
3130	0.99944	9.66042	0.000199264	
3140	0.99972	9.24032	0.000174191	
3150	0.99956	9.3205	0.000181566	
3160	0.99926	9.67032	0.000189193	
3170	0.99924	9.97078	0.000199424	
3180	0.9993	9.68064	0.000170034	
3190	0.99934	9.16069	0.000176471	
3200	0.9994	9.84063	0.000207366	
3210	0.99952	9.42017	0.000177873	
3220	0.99918	9.83066	0.000226727	
3230	0.99932	9.61063	0.000198055	
3240	0.99936	9.9003	0.000192929	
3250	0.99916	9.8407	0.000212312	
3260	0.99968	9.60031	0.000165199	
3270	0.99902	9.47062	0.000227797	
3280	0.99952	9.53041	0.000211489	
3290	0.99938	9.72066	0.000210705	
3300	0.9994	9.72062	0.000200417	
3310	0.99948	9.59054	0.000210356	
3320	0.99916	9.55045	0.000189365	
3330	0.99916	9.85045	0.00021614	
3340	0.99932	9.59072	0.000195732	
3350	0.99928	9.93081	0.000203344	
3360	0.99932	9.19053	0.00017884	
3370	0.9993	9.69048	0.000205516	
